19251
306	8505
306	13700
306	14613
306	690
306	8786
306	526
306	14984
306	8729
306	9887
306	18648
306	251
306	954
306	16781
306	15904
306	11984
306	10082
306	9362
306	16625
306	12448
306	16427
306	12611
306	5201
306	17773
306	17130
306	14981
306	16182
306	12840
306	15917
306	17309
306	18910
306	3454
306	4150
306	1080
306	10203
306	16050
306	596
306	6088
306	15375
306	6640
306	18394
306	3354
306	7677
306	8513
306	17669
306	17485
306	14855
306	8601
306	12110
306	1888
306	932
306	588
306	15553
306	13282
306	13407
306	11716
306	15065
306	7271
306	11446
306	14524
306	4220
306	1163
306	1397
306	2782
306	4812
306	13155
306	11431
306	6869
306	2600
306	16661
306	8369
306	18950
306	13753
306	9706
306	9396
306	14858
306	16296
306	3430
306	1469
306	8703
306	13587
306	13100
306	16960
306	8707
306	5402
306	13673
306	537
306	6749
306	5053
306	14664
306	10532
306	259
306	19129
306	11521
306	14733
306	11205
306	11134
306	9285
306	19084
306	2631
306	12640
306	15091
306	2004
306	16759
306	227
306	11290
306	7454
306	6008
306	19246
306	654
306	14800
306	18178
306	3564
306	3279
306	2396
306	13403
306	3963
306	7074
306	15225
306	2673
306	5698
306	3799
306	13299
306	11084
306	9125
306	12764
306	9310
306	10230
306	16867
306	11514
306	7391
306	16224
306	14483
306	18291
306	8443
306	4367
306	5667
306	9489
306	5004
306	4778
306	8097
306	10236
306	14126
306	11524
306	12264
306	6837
306	11492
306	8089
306	13371
306	14087
306	5989
306	10830
306	11044
306	6526
306	8206
306	14823
306	13903
306	12799
306	406
306	4498
306	17024
306	18541
306	18660
306	669
306	16263
306	2961
306	11849
306	5944
306	2636
306	6868
306	10721
306	18486
306	1269
306	7142
306	3109
306	8617
306	12527
306	3811
306	5583
306	14519
306	19180
306	9598
306	10775
306	10373
306	16730
306	6067
306	6136
306	1997
306	9616
306	3288
306	13536
306	13089
306	15802
306	18522
306	14511
306	6599
306	15218
306	11211
306	17518
306	18531
306	262
306	6062
306	5212
306	3113
306	5462
306	16619
306	7960
306	9840
306	17466
306	17650
306	7656
306	15680
306	4051
306	5180
306	16482
306	14849
306	6169
306	3723
306	14338
306	1050
306	12265
306	11294
306	7186
306	18510
306	9477
306	5590
306	4689
306	18926
306	18106
306	7621
306	13280
306	6560
306	13883
306	9694
306	636
306	7696
306	2124
306	1354
306	17622
306	10218
306	5769
306	18606
306	17053
306	4387
306	8473
306	16940
306	18965
306	14399
306	9573
306	18657
306	10863
306	1594
306	3527
306	15766
306	1548
306	16215
306	7228
306	16733
306	13031
306	3523
306	331
306	5359
306	16197
306	14548
306	2193
306	12671
306	15285
306	8640
306	13501
306	16261
306	14869
306	17195
306	1164
306	8272
306	17028
306	14285
306	9688
306	18340
306	16291
306	16180
306	839
306	6147
306	2977
306	13711
306	6367
306	11813
306	3363
306	39
306	10862
306	15472
306	14568
306	17290
306	970
306	9088
306	14657
306	9939
306	17315
306	6238
306	4730
306	17988
306	14062
306	192
306	6086
306	1270
306	956
306	6072
306	12170
306	9348
306	414
306	9006
306	10336
306	3223
306	6142
306	16895
306	6148
306	5724
306	10554
306	6391
306	14660
306	14466
306	9127
306	7909
306	3846
306	17182
306	4408
306	18385
306	7857
306	15401
306	1770
306	1898
306	5483
306	14635
306	4043
306	15670
306	16352
306	9438
306	17692
306	9804
306	19021
306	10756
306	9212
306	12931
306	5098
306	12270
306	11719
306	12975
306	16165
306	1165
306	17242
306	14670
306	15950
306	15775
306	7611
306	10682
306	11525
306	8646
306	11001
306	1585
306	2724
306	3949
306	11167
306	3479
306	7014
306	12533
306	19191
306	18842
306	9036
306	8052
306	10025
306	15909
306	18442
306	9345
306	17458
306	4287
306	1332
306	18119
306	19230
306	12968
306	8313
306	13114
306	4548
306	267
306	8375
306	1633
306	8651
306	17922
306	2680
306	1596
306	12019
306	4819
306	1258
306	13623
306	10766
306	18886
306	15103
306	299
306	11384
306	17796
306	2203
306	17533
306	4771
306	18299
306	893
306	2902
306	6844
306	15725
306	6230
306	18977
306	9007
306	7524
306	1846
306	5547
306	10501
306	575
306	15106
306	11821
306	1542
306	437
306	5087
306	18856
306	18443
306	308
306	18792
306	13174
306	14871
306	2213
306	3421
306	5372
306	18166
306	10953
306	2910
306	18958
306	14127
306	5479
306	13335
306	12656
306	16023
306	3133
306	15967
306	9961
306	12601
306	2296
306	700
306	15939
306	352
306	14821
306	10485
306	18158
306	13941
306	4473
306	3566
306	16461
306	5957
306	10427
306	1040
306	13187
306	2503
306	6645
306	5895
306	12563
306	11758
306	13081
306	3758
306	18449
306	728
306	15351
306	15794
306	7679
306	13456
306	14559
306	15784
306	7288
306	19140
306	6010
306	5338
306	2807
306	8543
306	13544
306	18791
306	7766
306	7919
306	17310
306	15379
306	12639
306	6189
